"BallotID","raiford"
"AB-0053+10461",1
"AB-0053+10463",1
"AB-0053+10523",1
"AB-0053+10601",1
"AB-0053+10607",1
"AB-0053+10631",1
"AB-0053+10653",1
"AB-0053+10693",1
"AB-0053+10709",1
"AB-0053+10725",1
"AB-0053+10733",1
"AB-0053+10761",1
"AB-0053+10763",1
"AB-0053+10767",0
"AB-0053+10773",1
"AB-0053+10801",1
"AB-0054+10011",0
"AB-0054+10069",0
"AB-0054+10099",1
"AB-0054+10101",0
"AB-0054+10103",1
"AB-0054+10123",0
"AB-0054+10133",1
"AB-0054+10141",0
"AB-0054+10169",1
"AB-0054+10175",0
"AB-0054+10177",1
"AB-0054+10181",1
"AB-0054+10193",1
"AB-0054+10201",1
"AB-0054+10271",1
"AB-0054+10287",1
"AB-0054+10325",1
"AB-0054+10329",1
"AB-0054+10339",1
"AB-0054+10347",1
"AB-0054+10367",1
"AB-0054+10383",1
"AB-0054+10385",1
"AB-0054+10395",1
"AB-0054+10545",0
"AB-0054+10559",0
"AB-0054+10563",0
"AB-0054+10587",1
"AB-0054+10637",0
"AB-0054+10653",1
"AB-0054+10701",1
"AB-0054+10791",0
"AB-0055+10041",1
"AB-0055+10061",1
"AB-0055+10079",1
"AB-0055+10083",1
"AB-0055+10155",0
"AB-0055+10203",0
"AB-0055+10209",0
"AB-0055+10223",1
"AB-0055+10259",1
"AB-0055+10261",1
"AB-0055+10319",1
"AB-0055+10361",1
"AB-0055+10371",1
"AB-0055+10389",1
"AB-0055+10403",1
"AB-0055+10419",1
"AB-0055+10435",1
"AB-0055+10543",1
"AB-0055+10621",1
"AB-0055+10627",1
"AB-0055+10633",1
"AB-0055+10635",1
"AB-0055+10669",1
"AB-0055+10679",1
"AB-0055+10685",1
"AB-0055+10693",1
"AB-0055+10731",1
"AB-0055+10741",1
"AB-0055+10745",1
"AB-0055+10777",1
"AB-0056+10041",1
"AB-0056+10061",1
"AB-0056+10105",1
"AB-0056+10115",1
"AB-0056+10155",0
"AB-0056+10201",0
"AB-0056+10229",1
"AB-0056+10283",1
"AB-0056+10361",1
"AB-0056+10389",0
"AB-0056+10397",1
"AB-0056+10403",1
"AB-0056+10413",1
"AB-0056+10421",1
"AB-0056+10429",1
"AB-0056+10435",1
"AB-0056+10449",1
"AB-0057+10237",1
"AB-0057+10243",1
"AB-0057+10393",1
"AB-0057+10421",0
"AB-0057+10435",1
"AB-0057+10445",1
"AB-0057+10453",1
"AB-0057+10455",1
"AB-0057+10549",1
"AB-0057+10623",1
"AB-0057+10641",1
"AB-0057+10645",1
"AB-0057+10649",0
"AB-0057+10653",1
"AB-0057+10719",0
"AB-0057+10793",1
"AB-0057+10797",1
"AB-0058+10009",1
"AB-0058+10031",1
"AB-0058+10063",1
"AB-0058+10121",1
"AB-0058+10141",0
"AB-0058+10147",1
"AB-0058+10187",0
"AB-0058+10245",0
"AB-0058+10255",1
"AB-0058+10271",1
"AB-0058+10293",1
"AB-0058+10359",0
"AB-0058+10377",1
"AB-0058+10379",0
"AB-0058+10389",1
"AB-0058+10443",1
"AB-0058+10463",1
"AB-0058+10479",1
"AB-0058+10489",0
"AB-0058+10571",0
"AB-0058+10671",0
"AB-0058+10697",0
"AB-0058+10699",1
"AB-0058+10721",1
"AB-0058+10743",1
"AB-0058+10761",1
"AB-0058+10783",0
"AB-0059+10003",0
"AB-0059+10017",1
"AB-0059+10039",1
"AB-0059+10053",0
"AB-0059+10079",1
"AB-0059+10097",1
"AB-0059+10107",1
"AB-0059+10151",1
"AB-0059+10179",0
"AB-0059+10275",1
"AB-0059+10297",0
"AB-0059+10303",1
"AB-0059+10323",1
"AB-0059+10409",1
"AB-0059+10439",0
"AB-0059+10457",1
"AB-0059+10477",0
"AB-0059+10569",1
"AB-0059+10601",1
"AB-0059+10635",1
"AB-0059+10637",1
"AB-0059+10649",1
"AB-0059+10655",0
"AB-0059+10661",1
"AB-0059+10665",1
"AB-0059+10685",0
"AB-0059+10775",1
"AB-0060+10027",0
"AB-0060+10029",0
"AB-0060+10049",0
"AB-0060+10129",0
"AB-0060+10131",0
"AB-0060+10147",0
"AB-0060+10187",0
"AB-0060+10303",1
"AB-0060+10313",1
"AB-0060+10315",0
"AB-0060+10327",1
"AB-0060+10447",0
"AB-0061+10059",0
"AB-0061+10071",1
"AB-0061+10091",1
"AB-0061+10117",1
"AB-0061+10119",1
"AB-0061+10137",1
"AB-0061+10139",1
"AB-0061+10151",1
"AB-0061+10189",1
"AB-0061+10191",1
"AB-0061+10207",0
"AB-0061+10231",0
"AB-0061+10237",0
"AB-0061+10259",1
"AB-0061+10263",0
"AB-0061+10295",0
"AB-0061+10303",1
"AB-0061+10317",1
"AB-0061+10349",1
"AB-0061+10391",1
"AB-0061+10393",1
"AB-0061+10415",1
"AB-0061+10451",1
"AB-0061+10453",1
"AB-0061+10495",0
"AB-0061+10499",0
"AB-0061+10511",1
"AB-0061+10517",0
"AB-0061+10521",0
"AB-0061+10549",1
"AB-0061+10623",1
"AB-0061+10705",0
"AB-0061+10715",1
"AB-0061+10731",1
"AB-0061+10733",1
"AB-0061+10743",1
"AB-0062+10027",0
"AB-0062+10119",0
"AB-0062+10121",1
"AB-0062+10189",0
"AB-0062+10203",0
"AB-0062+10215",0
"AB-0062+10225",0
"AB-0062+10257",1
"AB-0062+10259",1
"AB-0062+10283",0
"AB-0062+10295",1
"AB-0062+10297",1
"AB-0062+10301",1
"AB-0062+10311",0
"AB-0062+10339",1
"AB-0062+10359",0
"AB-0062+10383",0
"AB-0062+10387",1
"AB-0062+10401",0
"AB-0062+10419",0
"AB-0063+10159",1
"AB-0063+10171",1
"AB-0063+10203",1
"AB-0063+10227",0
"AB-0063+10369",1
"AB-0063+10371",1
"AB-0063+10399",1
"AB-0063+10411",1
"AB-0063+10413",1
"AB-0063+10445",1
"AB-0063+10551",1
"AB-0063+10637",1
"AB-0063+10661",1
"AB-0063+10707",1
"AB-0063+10777",1
"AB-0064+10039",0
"AB-0064+10095",1
"AB-0064+10109",1
"AB-0064+10115",1
"AB-0064+10117",1
"AB-0064+10119",1
"AB-0064+10157",1
"AB-0064+10159",0
"AB-0064+10169",1
"AB-0064+10231",1
"AB-0064+10395",1
"AB-0064+10397",1
"AB-0064+10419",1
"AB-0064+10453",0
"AB-0064+10459",1
"AB-0064+10487",1
"AB-0064+10489",1
"AB-0064+10513",0
"AB-0064+10515",1
"AB-0064+10523",0
"AB-0064+10527",1
"AB-0064+10613",1
"AB-0064+10619",1
"AB-0064+10633",0
"AB-0064+10635",0
"AB-0064+10655",0
"AB-0064+10717",1
"AB-0064+10723",1
"AB-0064+10783",1
"AB-0065+10037",1
"AB-0065+10041",1
"AB-0065+10095",0
"AB-0065+10119",1
"AB-0065+10155",0
"AB-0065+10157",0
"AB-0065+10163",0
"AB-0065+10165",0
"AB-0065+10193",0
"AB-0065+10269",1
"AB-0065+10343",1
"AB-0065+10385",0
"AB-0065+10415",0
"AB-0065+10469",1
"AB-0065+10529",1
"AB-0065+10575",0
"AB-0065+10587",0
"AB-0065+10627",0
"AB-0065+10681",0
"AB-0065+10745",1
"AB-0065+10749",1
"AB-0066+10091",0
"AB-0066+10109",1
"AB-0066+10127",0
"AB-0066+10197",1
"AB-0066+10243",1
"AB-0066+10283",1
"AB-0066+10291",1
"AB-0066+10295",1
"AB-0066+10303",0
"AB-0066+10399",1
"AB-0066+10403",0
"AB-0066+10413",1
"AB-0066+10453",0
"AB-0067+10025",1
"AB-0067+10035",1
"AB-0067+10075",0
"AB-0067+10089",1
"AB-0067+10157",1
"AB-0067+10171",1
"AB-0067+10191",0
"AB-0067+10259",1
"AB-0067+10263",1
"AB-0067+10301",1
"AB-0067+10311",1
"AB-0067+10341",1
"AB-0067+10347",1
"AB-0067+10385",1
"AB-0067+10387",1
"AB-0067+10391",0
"AB-0067+10393",1
"AB-0067+10395",1
"AB-0067+10413",0
"AB-0067+10427",1
"AB-0067+10435",1
"AB-0067+10449",1
"AB-0067+10451",1
"AB-0067+10453",1
"AB-0067+10463",1
"AB-0067+10467",1
"AB-0067+10507",1
"AB-0067+10519",0
"AB-0067+10529",1
"AB-0067+10545",0
"AB-0067+10683",0
"AB-0067+10707",1
"AB-0067+10745",1
"AB-0067+10747",0
"AB-0067+10783",1
"AB-0068+10047",0
"AB-0068+10145",0
"AB-0068+10203",0
"AB-0068+10237",1
"AB-0068+10245",0
"AB-0068+10247",1
"AB-0068+10251",1
"AB-0068+10305",1
"AB-0068+10489",0
"AB-0068+10493",0
"AB-0068+10501",0
"AB-0068+10503",0
"AB-0068+10507",0
"AB-0068+10541",0
"AB-0068+10545",0
"AB-0068+10551",1
"AB-0068+10559",1
"AB-0068+10581",1
"AB-0068+10621",1
"AB-0068+10671",0
"AB-0068+10673",1
"AB-0068+10757",1
"AB-0068+10763",1
"AB-0068+10787",1
"AB-0068+10795",1
"AB-0069+10005",1
"AB-0069+10007",1
"AB-0069+10081",1
"AB-0069+10103",0
"AB-0069+10137",1
"AB-0069+10191",1
"AB-0069+10203",1
"AB-0069+10207",1
"AB-0069+10337",0
"AB-0069+10393",0
"AB-0069+10397",1
"AB-0069+10399",1
"AB-0069+10407",1
"AB-0069+10421",0
"AB-0069+10471",1
"AB-0069+10475",1
"AB-0069+10483",0
"AB-0069+10535",1
"AB-0069+10537",1
"AB-0069+10547",1
"AB-0069+10759",1
"AB-0069+10771",1
"AB-0070+10015",1
"AB-0070+10031",1
"AB-0070+10079",0
"AB-0070+10095",0
"AB-0070+10107",1
"AB-0070+10111",1
"AB-0070+10153",1
"AB-0070+10157",1
"AB-0070+10197",0
"AB-0070+10233",0
"AB-0070+10237",1
"AB-0070+10247",0
"AB-0070+10253",1
"AB-0070+10265",1
"AB-0070+10283",1
"AB-0070+10315",1
"AB-0070+10319",1
"AB-0070+10325",0
"AB-0070+10349",1
"AB-0070+10355",1
"AB-0070+10431",1
"AB-0070+10433",1
"AB-0070+10465",0
"AB-0070+10501",1
"AB-0070+10507",0
"AB-0070+10517",1
"AB-0070+10535",1
"AB-0070+10545",1
"AB-0070+10583",0
"AB-0070+10585",0
"AB-0070+10739",1
"AB-0070+10759",0
"AB-0070+10775",0
"AB-0071+10009",1
"AB-0071+10019",1
"AB-0071+10037",0
"AB-0071+10043",0
"AB-0071+10045",1
"AB-0071+10061",1
"AB-0071+10069",0
"AB-0071+10073",0
"AB-0071+10079",1
"AB-0071+10091",1
"AB-0071+10133",1
"AB-0071+10169",1
"AB-0071+10179",0
"AB-0071+10191",1
"AB-0071+10199",1
"AB-0071+10231",1
"AB-0071+10235",1
"AB-0071+10247",1
"AB-0071+10265",0
"AB-0071+10277",1
"AB-0071+10283",1
"AB-0071+10305",0
"AB-0071+10309",1
"AB-0071+10313",1
"AB-0071+10377",1
"AB-0071+10385",1
"AB-0071+10407",0
"AB-0071+10411",1
"AB-0071+10427",1
"AB-0071+10475",1
"AB-0071+10535",1
"AB-0071+10571",1
"AB-0071+10579",0
"AB-0071+10603",0
"AB-0071+10631",0
"AB-0071+10643",1
"AB-0071+10685",0
"AB-0071+10743",1
"AB-0071+10753",1
"AB-0071+10767",1
"AB-0071+10783",1
"AB-0071+10795",1
"AB-0072+10005",1
"AB-0072+10013",1
"AB-0072+10015",1
"AB-0072+10033",1
"AB-0072+10041",1
"AB-0072+10051",1
"AB-0072+10079",1
"AB-0072+10085",1
"AB-0072+10087",1
"AB-0072+10095",1
"AB-0072+10111",1
"AB-0072+10113",1
"AB-0072+10119",1
"AB-0072+10127",1
"AB-0072+10149",1
"AB-0072+10157",0
"AB-0072+10169",1
"AB-0072+10233",1
"AB-0072+10241",0
"AB-0072+10251",1
"AB-0072+10253",1
"AB-0072+10273",1
"AB-0072+10289",1
"AB-0072+10307",1
"AB-0072+10323",1
"AB-0072+10373",1
"AB-0072+10385",1
"AB-0072+10387",1
"AB-0072+10431",1
"AB-0072+10435",1
"AB-0072+10499",1
"AB-0072+10517",1
"AB-0072+10545",1
"AB-0072+10589",0
"AB-0072+10591",0
"AB-0072+10595",1
"AB-0072+10605",1
"AB-0072+10609",1
"AB-0072+10679",1
"AB-0072+10693",1
"AB-0072+10725",1
"AB-0072+10727",0
"AB-0072+10759",1
"AB-0072+10775",1
"AB-0072+10779",1
"AB-0072+10781",1
"AB-0072+10791",1
"AB-0072+10793",1
"AB-0073+10055",1
"AB-0073+10061",1
"AB-0073+10065",1
"AB-0073+10079",1
"AB-0073+10097",0
"AB-0073+10113",1
"AB-0073+10125",1
"AB-0073+10159",1
"AB-0073+10199",1
"AB-0073+10231",1
"AB-0073+10345",1
"AB-0073+10353",1
"AB-0073+10441",1
"AB-0073+10447",1
"AB-0073+10495",1
"AB-0073+10497",1
"AB-0073+10503",0
"AB-0073+10555",0
"AB-0073+10561",1
"AB-0073+10563",1
"AB-0073+10651",1
"AB-0073+10701",1
"AB-0073+10717",0
"AB-0073+10791",1
"AB-0074+10003",1
"AB-0074+10011",0
"AB-0074+10033",1
"AB-0074+10059",1
"AB-0074+10063",0
"AB-0074+10123",0
"AB-0074+10125",0
"AB-0074+10129",0
"AB-0074+10149",1
"AB-0074+10231",1
"AB-0074+10237",0
"AB-0074+10289",1
"AB-0074+10323",1
"AB-0074+10331",1
"AB-0074+10379",1
"AB-0074+10399",1
"AB-0074+10403",1
"AB-0074+10427",1
"AB-0074+10469",1
"AB-0074+10479",1
"AB-0074+10483",1
"AB-0074+10505",1
"AB-0074+10507",0
"AB-0074+10509",0
"AB-0074+10513",1
"AB-0074+10517",0
"AB-0074+10523",1
"AB-0074+10535",1
"AB-0074+10537",1
"AB-0074+10543",1
"AB-0074+10563",1
"AB-0074+10581",1
"AB-0074+10605",1
"AB-0074+10615",1
"AB-0074+10639",1
"AB-0074+10659",1
"AB-0074+10693",1
"AB-0074+10739",1
"AB-0074+10755",1
"AB-0074+10791",1
"AB-0074+10799",0
"AB-0075+10017",0
"AB-0075+10053",1
"AB-0075+10063",1
"AB-0075+10085",1
"AB-0075+10127",1
"AB-0075+10219",1
"AB-0075+10265",1
"AB-0075+10317",1
"AB-0075+10345",1
"AB-0075+10397",1
"AB-0075+10409",1
"AB-0075+10469",1
"AB-0075+10485",1
"AB-0075+10487",1
"AB-0075+10511",1
"AB-0075+10519",1
"AB-0075+10523",1
"AB-0075+10549",1
"AB-0075+10579",1
"AB-0075+10583",1
"AB-0075+10619",1
"AB-0075+10641",1
"AB-0075+10651",1
"AB-0075+10745",0
"AB-0075+10773",1
"AB-0075+10777",1
"AB-0076+10021",1
"AB-0076+10031",0
"AB-0076+10043",1
"AB-0076+10089",1
"AB-0076+10111",0
"AB-0076+10161",0
"AB-0076+10191",1
"AB-0076+10193",1
"AB-0076+10233",1
"AB-0076+10307",1
"AB-0076+10349",1
"AB-0076+10391",1
"AB-0076+10433",1
"AB-0076+10511",1
"AB-0076+10539",1
"AB-0076+10561",1
"AB-0076+10605",1
"AB-0076+10641",1
"AB-0076+10649",1
"AB-0076+10697",1
"AB-0076+10723",0
"AB-0076+10745",1
"AB-0076+10783",1
"AB-0077+10035",1
"AB-0077+10049",1
"AB-0077+10083",1
"AB-0077+10091",1
"AB-0077+10141",1
"AB-0077+10237",0
"AB-0077+10333",1
"AB-0077+10385",1
"AB-0077+10423",1
"AB-0077+10431",1
"AB-0077+10457",1
"AB-0077+10489",1
"AB-0077+10497",1
"AB-0077+10515",0
"AB-0077+10531",1
"AB-0077+10555",0
"AB-0077+10561",0
"AB-0077+10589",1
"AB-0077+10601",1
"AB-0077+10647",1
"AB-0077+10659",0
"AB-0077+10671",1
"AB-0077+10677",1
"AB-0077+10687",1
"AB-0077+10699",1
"AB-0077+10711",1
"AB-0077+10723",1
"AB-0077+10727",1
"AB-0077+10729",1
"AB-0077+10759",1
"AB-0077+10763",1
"AB-0078+10047",0
"AB-0078+10057",1
"AB-0078+10169",1
"AB-0078+10183",1
"AB-0078+10201",1
"AB-0078+10219",1
"AB-0078+10221",1
"AB-0078+10281",1
"AB-0078+10289",1
"AB-0078+10323",1
"AB-0078+10351",1
"AB-0078+10367",1
"AB-0078+10385",1
"AB-0078+10395",0
"AB-0078+10401",0
"AB-0078+10405",1
"AB-0078+10463",1
"AB-0078+10467",1
"AB-0078+10469",1
"AB-0079+10065",0
"AB-0079+10109",1
"AB-0079+10139",1
"AB-0079+10177",0
"AB-0079+10183",0
"AB-0079+10255",0
"AB-0079+10299",1
"AB-0079+10359",1
"AB-0079+10365",1
"AB-0079+10371",1
"AB-0079+10391",1
"AB-0079+10395",0
"AB-0079+10471",1
"AB-0079+10481",1
"AB-0079+10515",0
"AB-0079+10593",1
"AB-0079+10659",1
"AB-0079+10667",1
"AB-0079+10697",1
"AB-0079+10723",1
"AB-0079+10729",1
"AB-0079+10735",1
"AB-0079+10779",1
"AB-0079+10791",0
"AB-0080+10035",1
"AB-0080+10053",0
"AB-0080+10133",1
"AB-0080+10157",0
"AB-0080+10163",0
"AB-0080+10217",0
"AB-0080+10229",0
"AB-0080+10233",0
"AB-0080+10245",1
"AB-0080+10275",1
"AB-0080+10361",1
"AB-0080+10391",0
"AB-0080+10403",1
"AB-0080+10427",1
"AB-0080+10467",1
"AB-0080+10469",1
"AB-0080+10479",0
"AB-0080+10483",0
"AB-0080+10565",1
"AB-0080+10687",0
"AB-0080+10713",1
"AB-0080+10727",0
"AB-0080+10743",1
"AB-0080+10747",1
"AB-0080+10769",1
"AB-0080+10793",0
"AB-0081+10071",1
"AB-0081+10091",1
"AB-0081+10095",1
"AB-0081+10101",1
"AB-0081+10109",1
"AB-0081+10117",1
"AB-0081+10139",1
"AB-0081+10143",1
"AB-0081+10153",1
"AB-0081+10165",1
"AB-0081+10167",1
"AB-0081+10207",1
"AB-0081+10209",0
"AB-0081+10237",0
"AB-0081+10307",1
"AB-0081+10345",1
"AB-0081+10373",1
"AB-0081+10437",0
"AB-0081+10479",1
"AB-0081+10481",1
"AB-0081+10519",1
"AB-0081+10523",1
"AB-0081+10583",1
"AB-0081+10621",1
"AB-0081+10651",0
"AB-0081+10693",0
"AB-0081+10739",1
"AB-0082+10095",0
"AB-0082+10107",1
"AB-0082+10115",1
"AB-0082+10121",0
"AB-0082+10161",1
"AB-0082+10185",1
"AB-0082+10203",0
"AB-0082+10207",1
"AB-0082+10349",1
"AB-0082+10585",1
"AB-0082+10593",0
"AB-0082+10729",0
"AB-0082+10733",1
"AB-0082+10747",1
"AB-0083+10013",1
"AB-0083+10047",1
"AB-0083+10059",1
"AB-0083+10079",1
"AB-0083+10107",1
"AB-0083+10123",0
"AB-0083+10145",1
"AB-0083+10171",1
"AB-0083+10179",1
"AB-0083+10401",0
"AB-0083+10405",1
"AB-0083+10425",1
"AB-0083+10449",1
"AB-0083+10469",1
"AB-0083+10471",1
"AB-0083+10475",0
"AB-0083+10513",1
"AB-0083+10525",1
"AB-0083+10537",0
"AB-0083+10539",0
"AB-0083+10581",1
"AB-0083+10609",0
"AB-0083+10703",0
"AB-0083+10731",1
"AB-0083+10733",0
"AB-0083+10739",1
"AB-0083+10747",1
"AB-0084+10081",0
"AB-0084+10105",1
"AB-0084+10109",1
"AB-0084+10129",1
"AB-0084+10179",0
"AB-0084+10185",1
"AB-0084+10239",1
"AB-0084+10349",1
"AB-0084+10355",1
"AB-0084+10375",1
"AB-0084+10381",1
"AB-0084+10435",1
"AB-0084+10437",1
"AB-0084+10489",1
"AB-0084+10521",0
"AB-0084+10523",1
"AB-0084+10579",1
"AB-0084+10623",1
"AB-0084+10639",1
"AB-0084+10643",1
"AB-0084+10659",1
"AB-0084+10675",1
"AB-0084+10677",1
"AB-0084+10713",1
"AB-0084+10719",1
"AB-0084+10739",1
"AB-0084+10767",0
"AB-0084+10787",0
"AB-0084+10799",1
"AB-0084+10801",1
"AB-0085+10025",0
"AB-0085+10033",1
"AB-0085+10049",1
"AB-0085+10067",1
"AB-0085+10071",1
"AB-0085+10135",1
"AB-0085+10139",0
"AB-0085+10153",1
"AB-0085+10189",1
"AB-0085+10247",1
"AB-0085+10253",1
"AB-0085+10263",0
"AB-0085+10285",1
"AB-0085+10293",1
"AB-0085+10295",1
"AB-0085+10297",1
"AB-0085+10311",0
"AB-0085+10317",0
"AB-0085+10395",1
"AB-0085+10399",1
"AB-0085+10437",1
"AB-0085+10445",1
"AB-0085+10451",1
"AB-0085+10459",1
"AB-0085+10491",1
"AB-0085+10493",0
"AB-0085+10495",1
"AB-0085+10509",0
"AB-0085+10583",1
"AB-0085+10585",1
"AB-0085+10589",1
"AB-0085+10595",1
"AB-0085+10609",1
"AB-0085+10613",1
"AB-0085+10621",1
"AB-0085+10633",1
"AB-0085+10639",1
"AB-0085+10663",0
"AB-0085+10671",1
"AB-0085+10713",1
"AB-0085+10719",0
"AB-0085+10723",1
"AB-0085+10731",1
"AB-0085+10753",1
"AB-0085+10755",1
"AB-0085+10759",1
"AB-0085+10761",1
"AB-0085+10767",1
"AB-0085+10791",1
"AB-0086+10011",1
"AB-0086+10035",1
"AB-0086+10069",1
"AB-0086+10073",1
"AB-0086+10127",1
"AB-0086+10141",0
"AB-0086+10157",1
"AB-0086+10161",0
"AB-0086+10165",1
"AB-0086+10169",0
"AB-0086+10185",1
"AB-0086+10203",1
"AB-0086+10207",1
"AB-0086+10243",0
"AB-0086+10253",1
"AB-0086+10267",1
"AB-0086+10269",1
"AB-0086+10293",0
"AB-0086+10321",1
"AB-0086+10349",1
"AB-0086+10357",1
"AB-0086+10363",1
"AB-0086+10371",1
"AB-0086+10387",0
"AB-0086+10403",1
"AB-0086+10411",0
"AB-0086+10427",1
"AB-0086+10441",1
"AB-0086+10459",0
"AB-0086+10463",1
"AB-0087+10035",1
"AB-0087+10057",0
"AB-0087+10129",1
"AB-0087+10157",1
"AB-0087+10189",1
"AB-0087+10193",1
"AB-0087+10219",0
"AB-0087+10303",1
"AB-0087+10307",1
"AB-0087+10315",1
"AB-0087+10325",1
"AB-0087+10327",1
"AB-0087+10351",1
"AB-0087+10469",0
"AB-0087+10517",0
"AB-0087+10543",0
"AB-0087+10547",0
"AB-0087+10549",0
"AB-0087+10551",0
"AB-0087+10591",0
"AB-0087+10633",0
"AB-0087+10639",0
"AB-0087+10651",0
"AB-0087+10665",1
"AB-0087+10701",0
"AB-0087+10707",0
"AB-0088+10085",1
"AB-0088+10211",0
"AB-0088+10217",1
"AB-0088+10219",1
"AB-0088+10225",1
"AB-0088+10235",0
"AB-0088+10239",0
"AB-0088+10257",1
"AB-0088+10275",0
"AB-0088+10335",0
"AB-0088+10337",1
"AB-0088+10363",0
"AB-0088+10373",1
"AB-0088+10377",0
"AB-0088+10403",0
"AB-0088+10421",0
"AB-0088+10423",0
"AB-0088+10471",0
"AB-0088+10483",1
"AB-0088+10491",1
"AB-0088+10501",1
"AB-0088+10619",1
"AB-0088+10651",0
"AB-0088+10689",1
"AB-0088+10777",0
"AB-0089+10057",0
"AB-0089+10143",1
"AB-0089+10153",0
"AB-0089+10199",0
"AB-0089+10221",1
"AB-0089+10263",1
"AB-0089+10285",0
"AB-0089+10321",0
"AB-0089+10415",0
"AB-0089+10535",1
"AB-0089+10555",0
"AB-0089+10569",0
"AB-0089+10655",1
"AB-0089+10657",1
"AB-0089+10707",1
"AB-0090+10073",1
"AB-0090+10101",1
"AB-0090+10109",1
"AB-0090+10139",0
"AB-0090+10143",0
"AB-0090+10203",0
"AB-0090+10255",1
"AB-0090+10319",1
"AB-0090+10361",0
"AB-0090+10429",0
"AB-0090+10445",0
"AB-0090+10543",1
"AB-0090+10549",0
"AB-0090+10563",1
"AB-0090+10593",1
"AB-0090+10645",1
"AB-0090+10675",1
"AB-0090+10679",1
"AB-0090+10697",1
"AB-0090+10723",1
"AB-0090+10727",0
"AB-0090+10731",1
"AB-0091+10003",0
"AB-0091+10029",0
"AB-0091+10047",0
"AB-0091+10061",0
"AB-0091+10063",0
"AB-0091+10111",1
"AB-0091+10127",0
"AB-0091+10133",1
"AB-0091+10137",0
"AB-0091+10141",1
"AB-0091+10161",1
"AB-0091+10173",0
"AB-0091+10227",1
"AB-0091+10229",1
"AB-0091+10231",1
"AB-0091+10319",0
"AB-0091+10359",1
"AB-0091+10363",0
"AB-0091+10369",1
"AB-0091+10371",1
"AB-0091+10399",0
"AB-0091+10403",1
"AB-0091+10437",1
"AB-0091+10463",1
"AB-0091+10465",0
"AB-0091+10475",1
"AB-0091+10491",1
"AB-0091+10527",1
"AB-0091+10537",1
"AB-0091+10553",1
"AB-0091+10563",0
"AB-0091+10605",1
"AB-0091+10631",1
"AB-0091+10665",0
"AB-0091+10667",0
"AB-0091+10759",0
"AB-0091+10767",0
"AB-0091+10791",0
"AB-0092+10033",1
"AB-0092+10089",0
"AB-0092+10239",1
"AB-0092+10261",0
"AB-0092+10265",1
"AB-0092+10277",1
"AB-0092+10319",1
"AB-0092+10341",1
"AB-0092+10423",0
"AB-0092+10431",1
"AB-0092+10449",0
"AB-0092+10473",1
"AB-0092+10547",0
"AB-0092+10555",1
"AB-0092+10647",1
"AB-0092+10677",0
"AB-0093+10027",0
"AB-0093+10041",0
"AB-0093+10045",0
"AB-0093+10115",1
"AB-0093+10123",0
"AB-0093+10207",0
"AB-0093+10231",0
"AB-0093+10295",0
"AB-0093+10321",0
"AB-0093+10331",1
"AB-0093+10353",1
"AB-0093+10369",1
"AB-0093+10389",1
"AB-0093+10417",0
"AB-0093+10439",0
"AB-0093+10445",1
"AB-0093+10451",0
"AB-0093+10511",1
"AB-0093+10699",0
"AB-0093+10701",0
"AB-0093+10711",1
"AB-0093+10721",1
"AB-0093+10725",0
"AB-0094+10007",1
"AB-0094+10033",1
"AB-0094+10041",0
"AB-0094+10055",1
"AB-0094+10105",0
"AB-0094+10113",1
"AB-0094+10191",0
"AB-0094+10249",0
"AB-0094+10269",0
"AB-0094+10281",0
"AB-0094+10293",1
"AB-0094+10295",0
"AB-0094+10325",1
"AB-0094+10403",1
"AB-0094+10459",1
"AB-0094+10511",1
"AB-0094+10519",1
"AB-0094+10643",0
"AB-0094+10705",1
"AB-0095+10177",1
"AB-0095+10189",1
"AB-0095+10243",1
"AB-0095+10267",1
"AB-0095+10301",1
"AB-0096+10013",0
"AB-0096+10071",0
"AB-0096+10079",0
"AB-0096+10157",0
"AB-0096+10229",0
"AB-0096+10231",1
"AB-0096+10267",1
"AB-0096+10289",1
"AB-0096+10321",1
"AB-0096+10417",1
"AB-0096+10425",0
"AB-0096+10439",0
"AB-0097+10161",0
"AB-0097+10211",1
"AB-0097+10221",0
"AB-0097+10287",0
"AB-0097+10293",0
"AB-0097+10317",1
"AB-0097+10413",0
"AB-0097+10431",1
"AB-0097+10567",1
"AB-0097+10621",0
"AB-0097+10631",0
"AB-0097+10641",1
"AB-0097+10693",1
"AB-0097+10703",0
"AB-0097+10781",0
"AB-0098+10029",1
"AB-0098+10041",0
"AB-0098+10141",0
"AB-0098+10201",1
"AB-0098+10217",1
"AB-0098+10221",1
"AB-0098+10237",1
"AB-0098+10301",0
"AB-0098+10317",1
"AB-0098+10321",1
"AB-0098+10401",0
"AB-0098+10471",1
"AB-0098+10487",1
"AB-0098+10513",1
"AB-0098+10529",0
"AB-0098+10569",1
"AB-0098+10589",1
"AB-0098+10599",0
"AB-0098+10605",0
"AB-0098+10723",1
"AB-0098+10731",1
"AB-0098+10775",1
"AB-0098+10801",0
"AB-0099+10037",0
"AB-0099+10045",1
"AB-0099+10109",1
"AB-0099+10131",1
"AB-0099+10157",1
"AB-0099+10233",0
"AB-0099+10237",0
"AB-0099+10245",1
"AB-0099+10291",1
"AB-0099+10323",0
"AB-0099+10329",1
"AB-0099+10331",0
"AB-0099+10367",0
"AB-0099+10373",0
"AB-0099+10405",1
"AB-0099+10417",0
"AB-0099+10491",1
"AB-0099+10523",1
